cui,type,name
C1033238,plnt,Betula platyphylla
C1033303,plnt,Cephalanthera
C1033491,plnt,Caladenia
C1034023,plnt,Heteropogon contortus
C1034829,plnt,Pterocaulon sphacelatum
C1034972,plnt,Hyacinthoides hispanica
C1035048,plnt,Nicotiana clevelandii
C1035222,plnt,Lithocarpus
C1035281,plnt,Polygonatum odoratum
C1035302,plnt,Lycoris
C1035308,plnt,Rhodophiala bifida
C1035311,plnt,Sprekelia formosissima
C1035319,plnt,Zephyranthes candida
C1035432,plnt,Grewia
C1035963,plnt,Aesculus turbinata
C1036196,plnt,Banksia
C1036211,plnt,Grevillea
C1036438,plnt,Vaccinium ovatum
C1036815,plnt,Cyrtomium
C1037275,plnt,Morus nigra
C1037279,plnt,Picramnia
C1037297,plnt,Streptocarpus ionanthus
C1037318,plnt,Tetracera
C1037325,plnt,Viburnum opulus
C1037682,plnt,Magnolia officinalis
C1038439,plnt,Fucus spiralis
C1038769,plnt,Cistanche
C1039142,plnt,Kappaphycus striatus
C1039419,plnt,Bernieria <angiosperm>
C1040323,plnt,Isopterygium
C1040344,plnt,Rhynchostegium
C1040858,plnt,Gastrodia elata
C1040877,plnt,Platycarya
C1042046,plnt,Daemonorops
C1042313,plnt,Corchorus
C1042636,plnt,Dendrobium nobile
C1042834,plnt,Hygroamblystegium
C1044459,plnt,Dryopteris crassirhizoma
C1044642,plnt,Prymnesium parvum
C1044677,plnt,Boesenbergia rotunda
C1045328,plnt,Rhynchostegium riparioides
C1045459,plnt,Phelipanche aegyptiaca
C1046253,plnt,Ophiopogon japonicus
C1047127,plnt,Prunus mume
C1047468,plnt,Vernonieae
C1048122,plnt,Desmodesmus subspicatus
C1048932,plnt,Ecklonia cava
C1049240,plnt,Lonicera japonica
C1049779,plnt,Themeda triandra
C1050668,plnt,Sida acuta
C1051487,plnt,Cardamine californica
C1051973,plnt,Ptilota serrata
C1052591,plnt,Amblystegium tenax
C1052980,plnt,Aphanomyces astaci
C1053702,plnt,Physalis angulata
C1055345,plnt,Sargassum pallidum
C1056145,plnt,Rosa acicularis
C1057194,plnt,Cinnamomum cassia
C1057625,plnt,Myrtus
C1057994,plnt,Halocarpus biformis
C1059156,plnt,Lagerstroemia speciosa
C1059497,plnt,Tripterygium regelii
C1060234,plnt,Azadirachta
C1060911,plnt,Forsythia suspensa
C1060922,plnt,Jasminum officinale
C1061161,plnt,Withania
C1061163,plnt,Withania somnifera (plant)
C1061743,plnt,Dimocarpus
C1066613,plnt,Oxyria
C1067336,plnt,Strobus
C1068317,plnt,Crataegus monogyna
C1068619,plnt,Pleione bulbocodioides
C1070177,plnt,Attalea speciosa
C1070217,plnt,Althaea
C1070218,plnt,Althaea officinalis
C1071616,plnt,Alexa
C1072178,plnt,Nepenthes ampullaria
C1072253,plnt,Alectryon
C1073054,plnt,Lycoris aurea
C1074162,plnt,Aspalathus linearis
C1074435,plnt,Dysoxylum
C1074517,plnt,Paulowniaceae
C1075187,plnt,Gaultheria procumbens
C1075351,plnt,Ziziphus mauritiana
C1075401,plnt,Delphinium geyeri
C1075765,plnt,Aristolochia clematitis
C1075998,plnt,Swinglea glutinosa
C1076000,plnt,Toddalia asiatica
C1076583,plnt,Dactyloctenium radulans
C1077131,plnt,Dichanthelium lanuginosum
C1077177,plnt,Isatis indigotica
C1077189,plnt,Dendrobium chrysotoxum
C1077578,plnt,Bikinia le-testui
C1077684,plnt,Intsia
C1077750,plnt,Pterogyne nitens
C1078207,plnt,Citrus x microcarpa
C1078317,plnt,Melaleuca alternifolia
C1078447,plnt,Melaleuca
C1079541,plnt,Quercus wutaishanica
C1079680,plnt,Olneya tesota
C1080635,plnt,Rhytidophyllum vernicosum
C1080833,plnt,Marchantia
C1080863,plnt,Fragaria
C1080864,plnt,Ribes
C1080866,plnt,Canavalia
C1080876,plnt,Lamiales
C1080877,plnt,Craterostigma
C1080894,plnt,Nepenthes
C1080896,plnt,Eucommia ulmoides
C1080898,plnt,Sagittaria <water-plantain>
C1081385,plnt,Amelanchier
C1081390,plnt,Quillaja
C1081405,plnt,Elaeagnaceae
C1081499,plnt,Epipactis helleborine
C1081793,plnt,Parietaria judaica
C1081863,plnt,Pleurozium schreberi
C1082031,plnt,Phalaenopsis
C1082871,plnt,Euphrasia
C1083174,plnt,Fucus vesiculosus
C1083266,plnt,Torreya nucifera
C1083570,plnt,Stachys
C1083576,plnt,Ilex perado
C1084029,plnt,Sanguisorba
C1084142,plnt,Nerine bowdenii
C1084386,plnt,Persicaria
C1084567,plnt,Epimedium
C1084633,plnt,Actaea simplex
C1084635,plnt,Triphysaria versicolor
C1085831,plnt,Chamaedorea
C1085943,plnt,Bletilla striata
C1088313,plnt,Curcuma amada
C1088333,plnt,Hypnea japonica
C1088997,plnt,Lycium barbarum
C1089159,plnt,Centrolobium
C1089204,plnt,Livistona chinensis
C1089516,plnt,Cinnamomum burmannii
C1089631,plnt,Podocarpus hallii
C1089753,plnt,Plumbago indica
C1091834,plnt,Ptilota filicina
C1092858,plnt,Tagetes minuta
C1092941,plnt,Gesneria citrina
C1092984,plnt,Myrica
C1093071,plnt,Allocasuarina
C1093320,plnt,Heteromorpha
C1093395,plnt,Haematococcus pluvialis
C1093500,plnt,Taraxacum
C1094133,plnt,Phalaenopsis equestris
C1094241,plnt,Polygonum cuspidatum
C1094275,plnt,Planchonella
C1095052,plnt,Azadirachta indica
C1095592,plnt,Vigna radiata
C1095789,plnt,Nasturtium
C1095866,plnt,Linum usitatissimum
C1116542,plnt,Abelmoschus esculentus
C1119921,plnt,Rheum rhaponicum
C1123001,plnt,Phleum pratense
C1123020,plnt,Triticum aestivum
C1135778,plnt,Aceraceae
C1135787,plnt,Saposhnikovia
C1135817,plnt,Musanga
C1135819,plnt,Coccinia
C1135844,plnt,Capparaceae
C1135851,plnt,Aglaia
C1135854,plnt,Stephania tetrandra
C1136029,plnt,Zea luxurians
C1136058,plnt,Plant Tubers
C1136059,plnt,Root Tip
C1136062,plnt,Miconia
C1136172,plnt,Pistil
C1136227,plnt,Pollen Tube
C1136268,plnt,Goniothalamus
C1138387,plnt,Mahonia aquifolium
C1140671,plnt,Oryza sativa
C1140674,plnt,Secale cereale
C1140676,plnt,Lycopersicon esculentum
C1140702,plnt,Nigella sativa
C1145671,plnt,Cichorium intybus
C1145678,plnt,Solanum tuberosum
C1148469,plnt,Achillea millefolium
C1153736,plnt,Antirrhinum majus
C1167626,plnt,Cymbopogon citratus
C1167636,plnt,Pulmonaria officinalis
C1176496,plnt,Carpinus
C1176497,plnt,Carnegiea gigantea (plant)
C1187827,plnt,Cedrus libani
C1188194,plnt,Alnus acuminata
C1188200,plnt,Alnus japonica
C1189461,plnt,Maguireothamnus speciosus
C1190178,plnt,Selaginella pallescens
C1190257,plnt,Vachellia constricta
C1190342,plnt,Acacia victoriae
C1190388,plnt,Monostroma nitidum
C1190620,plnt,Landolphia
C1191972,plnt,Dichrostachys
C1192085,plnt,Caulerpa cupressoides
C1193061,plnt,Terminalia chebula
C1193341,plnt,Symphonia globulifera
C1193988,plnt,Nothapodytes nimmoniana
C1194472,plnt,Wolffia
C1194524,plnt,Cistanche deserticola
C1196688,plnt,Themeda quadrivalvis
C1197009,plnt,Costus pictus
C1197155,plnt,Cyanotis
C1197539,plnt,Ecklonia stolonifera
C1197914,plnt,Halimeda renschii
C1197918,plnt,Halimeda tuna
C1198711,plnt,Aulacomnium palustre
C1199284,plnt,Broussonetia papyrifera
C1199545,plnt,Gracilariopsis longissima
C1199935,plnt,Peyssonnelia
C1200905,plnt,Rumex crispus
C1206950,plnt,Saxifraga stolonifera
C1207898,plnt,Hibiscus sabdariffa
C1208936,plnt,Chaetoceros gracilis
C1209330,plnt,Espeletia
C1209592,plnt,Parkia platycephala
C1210298,plnt,Selaginella doederleinii
C1211796,plnt,Lancea
C1211798,plnt,Leucocarpus
C1213048,plnt,Tylosema esculentum
C1213846,plnt,Hydropuntia
C1214558,plnt,Libidibia ferrea
C1214907,plnt,Myosotis
C1215783,plnt,Hippophae rhamnoides
C1216414,plnt,Myricaria bracteata
C1217004,plnt,Polygonatum cyrtonema
C1218419,plnt,Laurencia brongniartii
C1218744,plnt,Plantago asiatica
C1221569,plnt,Hypnea valentiae
C1223305,plnt,Acacia auriculiformis
C1224049,plnt,Sesbania cannabina
C1225783,plnt,Corchorus capsularis
C1227958,plnt,Gesnerioideae
C1231865,plnt,Baphicacanthus cusia
C1234851,plnt,Arisaema jacquemontii
C1256659,plnt,Andrographis paniculata
C1258043,plnt,Ligustrum lucidum
C1260603,plnt,Plant fiber
C1260949,plnt,Pastinaca sativa
C1261477,plnt,Lactuca sativa
C1262901,plnt,Allium porrum
C1262903,plnt,Pisum sativum
C1449865,plnt,plant bulb
C1456411,plnt,Tree bark
C1457886,plnt,Acer rubrum
C1457892,plnt,Anethum graveolens
C1461466,plnt,Sauropus
C1462789,plnt,Betula ermanii
C1463236,plnt,Tephrosia purpurea
C1463272,plnt,Lycoris radiata
C1463421,plnt,Cynanchum wilfordii
C1464250,plnt,Cerastium fontanum
C1473294,plnt,Cratylia mollis
C1475722,plnt,Lycoris chinensis
C1480669,plnt,Corydalis saxicola
C1481306,plnt,Oxyria digyna
C1481724,plnt,Ulva intestinalis
C1481779,plnt,Solieria filiformis
C1482304,plnt,Gracilaria ornata
C1482314,plnt,Gracilaria bursa-pastoris
C1482884,plnt,Typha domingensis
C1483706,plnt,Hyptis suaveolens
C1485639,plnt,Botryocladia occidentalis
C1486225,plnt,Bryopsis hypnoides
C1486877,plnt,Virola surinamensis
C1490982,plnt,Urochloa mosambicensis
C1491895,plnt,Cladium mariscus
C1496232,plnt,Cystoclonium purpureum
C1497961,plnt,Plectranthus strigosus
C1498978,plnt,Prunus pensylvanica
C1500535,plnt,Achnanthes brevipes
C1500548,plnt,Amphora coffeiformis
C1502273,plnt,Sapria
C1510478,plnt,Matricaria chamomilla
C1510487,plnt,Phaseolus vulgaris
C1510488,plnt,Phaseolus acutifolius
C1522377,plnt,Non-Vascular Plant
C1535816,plnt,Cymbopogon martini
C1536360,plnt,Commiphora myrrha (plant)
C1536447,plnt,Helichrysum italicum
C1562025,plnt,Embryophyta
C1622411,plnt,Xanthorrhoea
C1623196,plnt,Lavandula angustifolia
C1623788,plnt,Spondias purpurea
C1624902,plnt,Salsola tragus
C1625038,plnt,Polygonatum sibiricum
C1625845,plnt,Georgiella confluens
C1626750,plnt,Thymbra
C1627179,plnt,Agave salmiana
C1629433,plnt,Phyllanthus orbicularis
C1630331,plnt,Magnolia obovata
C1634356,plnt,Populus trichocarpa
C1640544,plnt,Yucca schidigera
C1643559,plnt,Eucheuma denticulatum
C1649076,plnt,Chamaedorea radicalis
C1652879,plnt,Rosa dumalis
C1652960,plnt,Erica scoparia
C1653217,plnt,Viola philippica
C1653360,plnt,Dichotomaria marginata
C1653429,plnt,Bacopa monnieri
C1656361,plnt,Euphrasia officinalis
C1662409,plnt,Satureja thymbra
C1665779,plnt,Amborellales
C1668792,plnt,Tetraedron minimum
C1669145,plnt,Sauropus androgynus
C1677210,plnt,basal Magnoliophyta
C1678667,plnt,Rhus aromatica
C1680017,plnt,Rhus coriaria
C1682194,plnt,Senegalia brevispica
C1684879,plnt,Stillingia lineata
C1688111,plnt,Phyllanthus urinaria
C1720877,plnt,Xylem
C1720878,plnt,Phloem
C1879327,plnt,Zingiber officinale
C1883784,plnt,Coptis chinensis
C1891829,plnt,Erodium chrysanthum
C1891842,plnt,Erodium gruinum
C1897100,plnt,Erythrostemon caladenia
C1898958,plnt,Guatteria amplifolia
C1900086,plnt,Thymus praecox
C1902776,plnt,Solanoideae
C1902779,plnt,Nicotianoideae
C1906416,plnt,Salix lucida
C1908220,plnt,Persicaria lapathifolia
C1911792,plnt,Amansia
C1912545,plnt,Cypripedium japonicum
C1914121,plnt,Artocarpus hirsutus
C1923520,plnt,Adiantum tenerum
C1923533,plnt,Lysimachia mauritiana
C1925607,plnt,Opuntia ficus-indica
C1927610,plnt,Paris japonica
C1928955,plnt,Cladosiphon
C1929481,plnt,Carex adusta
C1929897,plnt,Phalaris canariensis
C1930298,plnt,Melianthus villosus
C1932899,plnt,Bolbostemma paniculatum
C1933380,plnt,Artocarpus lakoocha
C1935492,plnt,Lippia alba
C1935991,plnt,Acanthophora spicifera
C1937457,plnt,Coccinia grandis
C1937748,plnt,Hypnea cervicornis
C1937811,plnt,Forsteronia refracta
C1940771,plnt,Lotus japonicus
C1943547,plnt,Cistus incanus
C1945491,plnt,Elephantopus scaber
C1947635,plnt,Elymus nutans
C1956350,plnt,Coicis Semen
C1979780,plnt,Other plants
C2268970,plnt,Phlegmariurus carinatus
C2270809,plnt,Euphorbia thymifolia
C2280645,plnt,Adiantum venustum
C2285502,plnt,Clematis montana
C2286029,plnt,Diphasiastrum
C2286837,plnt,Euphorbia resinifera
C2288325,plnt,Cremastra appendiculata
C2289039,plnt,Porella vernicosa
C2291139,plnt,Festuca octoflora
C2292336,plnt,Calligonum
C2298537,plnt,Coccothrinax barbadensis
C2302747,plnt,Micranthes melanocentra
C2306371,plnt,Canistrocarpus cervicornis
C2309863,plnt,Crataegus rhipidophylla
C2310513,plnt,Tetraena gaetula
C2311438,plnt,Bulbophyllum odoratissimum
C2314887,plnt,Japanese knotweed
C2348027,plnt,Cyclamen europaeum
C2348538,plnt,Stevia Leaf
C2350260,plnt,Salt-Tolerant Plants
C2350261,plnt,Halophytes
C2617639,plnt,Toona sinensis
C2618449,plnt,Hypnum callichroum
C2623170,plnt,Populus grandidentata
C2636898,plnt,Ranunculus asiaticus
C2642506,plnt,Carlina acaulis
C2645426,plnt,Thymbra capitata
C2650008,plnt,Colobanthus quitensis
C2657964,plnt,Euclea schimperi
C2660342,plnt,Talisia esculenta
C2697680,plnt,Inflorescence
C2698124,plnt,Anther
C2698331,plnt,"Bark, Root"
C2698332,plnt,"Bark, Stem"
C2698767,plnt,Pericarp
C2698771,plnt,Petal
C2698772,plnt,Petiole
C2698829,plnt,"Plant, Whole"
C2699479,plnt,Cuticle
C2699644,plnt,Stolon
C2700196,plnt,Flower Bud
C2700215,plnt,"Fruit, Immature"
C2700230,plnt,Gall
C2700411,plnt,Chlamydomonadales
C2700441,plnt,Bark - plant part
C2717855,plnt,Endosperm
C2717857,plnt,Flower Head
C2759827,plnt,Hibiscus mutabilis
C2771873,plnt,Lychnophora ericoides
C2789821,plnt,Isodon eriocalyx
C2792284,plnt,Calophyllum teysmannii
C2792946,plnt,Artemisia mongolica
C2793482,plnt,Pedicularis dasyantha
C2793505,plnt,Puccinellia angustata
C2800490,plnt,Maclura tinctoria
C2816572,plnt,Justicia gendarussa
C2816591,plnt,Sophora tonkinensis
C2825016,plnt,Carapichea ipecacuanha
C2826370,plnt,Castorbean Seed
C2827434,plnt,Alfalfa Top
C2936215,plnt,Parasitic Weeds
C2936299,plnt,Green Plants
C3008652,plnt,Santolina insularis
C3052383,plnt,Raoulia australis
C3095131,plnt,Rhizoclonium implexum
C3127159,plnt,Psychotria brachyceras
C3127418,plnt,Isatideae
C3132472,plnt,Rhyncholacis penicillata
C3179261,plnt,Pharmaceutical Plants
C3310707,plnt,Stipa krylovii
C3311359,plnt,Peganum nigellastrum
C3317136,plnt,Neorhodomela aculeata
C3321663,plnt,Nauplius
C3329544,plnt,Desmodium canadense
C3331440,plnt,Boodlea coacta
C3342595,plnt,Tetralix
C3365281,plnt,Scrophularia scorodonia
C3392956,plnt,Euphorbia cheiradenia
C3413256,plnt,Satureja khuzistanica
C3420296,plnt,Forsteronia spicata
C3422468,plnt,Dioscorea dregeana
C3423390,plnt,Euphorbia triaculeata
C3431655,plnt,Santolina corsica
C3436366,plnt,Serraticardia maxima
C3447272,plnt,Nervilia fordii
C3489509,plnt,Quillaja Saponaria
C3539067,plnt,Oat (plant)
C3557009,plnt,Taxus mairei
C3559818,plnt,Dioclea sclerocarpa
C3569827,plnt,Phymatopteris
C3583455,plnt,Eriogonum annuum
C3594163,plnt,Grevillea pteridifolia
C3606286,plnt,Gaga
C3633351,plnt,Musanga cecropioides
C3740680,plnt,Esula
C3743601,plnt,Hypericum connatum
C3751725,plnt,Cleistanthus collinus
C3762782,plnt,Tarenna asiatica
C3779996,plnt,Pelargonium sidoides
C3781937,plnt,Cenchrus ramosissimus
C3801539,plnt,Aglaia foveolata
C3825317,plnt,Narcissus (Plants)
C3825742,plnt,Rape (Plant)
C3825887,plnt,Orchids
C3887872,plnt,Syzygium
C3902349,plnt,Salix scouleriana
C3902672,plnt,Salix lasiandra
C3943245,plnt,Monochasma savatieri
C3944794,plnt,Boehmeria cylindrica
C3995748,plnt,Garuga pinnata
C4007405,plnt,Phlegmariurus
C4042839,plnt,Seed Bank
C4047367,plnt,Birch pollen
C4082847,plnt,Valeriana jatamansi
C4094417,plnt,Peperomia magnifoliiflora
C4111283,plnt,Myrianthus holstii
C4111575,plnt,Justicia procumbens
C4316794,plnt,Class Liliopsida
C4332418,plnt,Tetragonolobus
C4333612,plnt,Eucalyptus intertexta
C4341625,plnt,Hedychium larsenii
C4352603,plnt,Annona coriacea
C4391579,plnt,Ecklonia arborea
C4461920,plnt,Gymnospora
